id,Class
219129,7.037732284516096e-4
219130,0.0024292354937642813
219131,4.3940229807049036e-4
219132,0.0017627807101234794
219133,3.9624699275009334e-4
219134,0.0014667726354673505
219135,4.3140174238942564e-4
219136,0.0011759228073060513
219137,4.2441056575626135e-4
219138,5.587594932876527e-4
219139,0.0010075398022308946
219140,6.746146827936172e-4
219141,0.0012430357746779919
219142,2.7201115153729916e-4
219143,2.6473033358342946e-4
219144,0.0010356480488553643
219145,0.005454947240650654
219146,3.22739128023386e-4
219147,0.0014854082837700844
219148,0.004114430397748947
219149,2.8181151719763875e-4
219150,0.0015420119743794203
219151,7.178655359894037e-4
219152,0.001961431000381708
219153,0.0016623843694105744
219154,6.283436669036746e-4
219155,8.793300949037075e-4
219156,9.249167633242905e-4
219157,0.00457402691245079
219158,5.364663084037602e-4
219159,0.0025028844829648733
219160,4.518472123891115e-4
219161,8.634272380732e-4
219162,0.0036809793673455715
219163,3.3065295428968966e-4
219164,0.0014859712682664394
219165,3.6499640555121005e-4
219166,0.001269136555492878
219167,3.957435837946832e-4
219168,4.176005022600293e-4
219169,8.552541839890182e-4
219170,3.174576268065721e-4
219171,7.577174692414701e-4
219172,0.003630230203270912
219173,3.976152802351862e-4
219174,0.0012907590717077255
219175,8.289834950119257e-4
219176,0.002529765712097287
219177,0.0011879716766998172
219178,0.0018341237446293235
219179,0.004835241474211216
219180,0.0013471337733790278
219181,0.0013034702278673649
219182,0.0010710000060498714
219183,3.292980254627764e-4
219184,0.0019065357046201825
219185,3.252903698012233e-4
219186,3.085727512370795e-4
219187,2.6201014406979084e-4
219188,0.007984628900885582
219189,2.994367096107453e-4
219190,0.0028573176823556423
219191,5.937293753959239e-4
219192,0.0023188749328255653
219193,0.001161998137831688
219194,3.228120331186801e-4
219195,0.0020838649943470955
219196,7.755513652227819e-4
219197,3.903397882822901e-4
219198,8.024516864679754e-4
219199,5.959135014563799e-4
219200,6.943726330064237e-4
219201,0.0026760331820696592
219202,6.241968367248774e-4
219203,0.007514637894928455
219204,0.0011457190848886967
219205,4.026003589387983e-4
219206,7.451454293914139e-4
219207,5.782526568509638e-4
219208,0.0014269616222009063
219209,3.607445687521249e-4
219210,0.002834019483998418
219211,6.679033394902945e-4
219212,4.4152955524623394e-4
219213,0.0027644112706184387
219214,3.128266253042966e-4
219215,0.0015448771882802248
219216,0.0010165766580030322
219217,6.97127659805119e-4
219218,6.386382156051695e-4
219219,0.0011650349479168653
219220,5.564499297179282e-4
219221,8.776731556281447e-4
219222,2.67919764155522e-4
219223,4.5878521632403135e-4
219224,0.001929985242895782
