id,Class
219129,5.509777949648242e-4
219130,2.627844880792596e-4
219131,7.863742114533334e-5
219132,5.291109237419711e-4
219133,2.4403837597741784e-4
219134,2.3981613505996702e-4
219135,4.325055287136559e-4
219136,1.9208474160836708e-4
219137,3.6099874201489524e-4
219138,4.3712591946765134e-4
219139,3.34499215520645e-4
219140,1.7448010963139193e-4
219141,4.826722830332253e-4
219142,8.1278887978708525e-05
219143,5.4791316330016215e-5
219144,0.00030479918741876943
219145,0.005104818194563321
219146,1.5147396051018447e-4
219147,0.0019109599695115165
219148,0.001034236672376898
219149,2.811098624259101e-4
219150,0.0012683916343639856
219151,1.2324517588813144e-4
219152,0.003175737435873738
219153,0.0015971152672842326
219154,7.910123225901566e-4
219155,1.6576107204890889e-4
219156,7.451425257806177e-4
219157,5.422955452374367e-4
219158,2.920566703726868e-4
219159,0.0010256477627722527
219160,2.1401899021322723e-4
219161,1.3057922577497383e-4
219162,7.447294978378816e-4
219163,1.6779462999783057e-4
219164,2.6047282888241874e-4
219165,1.5246047119810147e-4
219166,0.004236286225909214
219167,9.348573819911721e-5
219168,2.68229675037146e-4
219169,3.304102642587292e-4
219170,3.9561352293771e-5
219171,0.0010762319931105768
219172,0.001369438416448432
219173,8.443112910638817e-5
219174,9.018405987383238e-4
219175,2.0295343023790657e-4
219176,0.0021795453226857164
219177,1.7542667972259007e-4
219178,0.0025634206626817813
219179,9.370833516516575e-4
219180,5.628660108414341e-4
219181,3.022172363608133e-4
219182,3.6445277870833515e-4
219183,8.329160631193044e-5
219184,0.0015842710698050766
219185,2.3143576122963694e-4
219186,1.2432794006755898e-4
219187,1.1239665651163744e-4
219188,4.1952596213590265e-4
219189,4.0030445639493983e-05
219190,0.0019040473408875602
219191,2.8973019928635324e-4
219192,4.844246160892185e-4
219193,2.673869384829386e-4
219194,1.0185935581397132e-4
219195,3.4608382352385725e-4
219196,3.1505362581984997e-4
219197,1.5424497370164492e-4
219198,6.068511942416421e-4
219199,1.872924138276444e-4
219200,2.3822266674178305e-4
219201,5.303847119724203e-4
219202,4.90027091456402e-4
219203,8.011759405889274e-4
219204,6.286183983265081e-4
219205,4.8619934675731e-4
219206,2.4203484216478444e-4
219207,5.229839691357485e-4
219208,4.949936590669113e-4
219209,1.4866915788602775e-4
219210,4.2590422859600796e-4
219211,1.7572506517249398e-4
219212,1.3716167117028277e-4
219213,0.0018643763800046953
219214,1.2845093972113641e-4
219215,3.132358385385947e-4
219216,0.0014011639349865712
219217,2.2194754930127125e-4
219218,1.6443542750821383e-4
219219,4.46035655333743e-4
219220,1.4477293383408085e-4
219221,1.4888129792034466e-4
219222,1.0815998775037805e-4
219223,1.4180484068870847e-4
219224,8.092394819714244e-4
219225,1.1758693236196827e-4
219226,1.5119518357653572e-4
219227,2.3830062874685698e-4
219228,1.3577015486165855e-4
219229,4.4683867342021344e-5
219230,1.303991488801337e-4
219231,2.4592403603029833e-4
219232,1.5274994807046305e-4
219233,0.0013701835575834487
219234,1.576453305885961e-4
219235,0.001801465971711158
219236,8.100859064474886e-5
219237,9.839446021516762e-4
219238,2.1387621495139175e-4
219239,6.987084216729667e-4
219240,2.2093848833482088e-4
