id,Class
219129,0.01665838249027729
219130,0.04271947965025902
219131,0.003571863053366542
219132,0.15627916157245636
219133,0.023655422031879425
219134,0.040430523455142975
219135,0.08982958644628525
219136,0.04076094925403595
219137,0.013629743829369545
219138,0.07507927715778351
219139,0.03042137809097767
219140,0.025932088494300842
219141,0.05658910796046257
219142,0.009860930033028126
219143,0.01241097878664732
219144,0.011161625385284424
219145,0.6939340233802795
219146,0.04380194842815399
219147,0.027084877714514732
219148,0.22687691450119019
219149,0.08658453822135925
219150,0.34812185168266296
219151,0.02452181652188301
219152,0.2109486609697342
219153,0.1061038076877594
219154,0.011777299456298351
219155,0.013048683293163776
219156,0.3520340323448181
219157,0.1547381579875946
219158,0.05650942027568817
219159,0.23498976230621338
219160,0.023270437493920326
219161,0.015553048811852932
219162,0.28096258640289307
219163,0.021575545892119408
219164,0.05547717213630676
219165,0.014127878472208977
219166,0.025179123505949974
219167,0.014836681075394154
219168,0.07885582000017166
219169,0.013561734929680824
219170,0.014553437940776348
219171,0.23234474658966064
219172,0.10116036236286163
219173,0.012264082208275795
219174,0.03760881721973419
219175,0.08876056969165802
219176,0.198341503739357
219177,0.11283659189939499
219178,0.3037688434123993
219179,0.09087329357862473
219180,0.05486645549535751
219181,0.016945229843258858
219182,0.012317999266088009
219183,0.008738177828490734
219184,0.11565345525741577
219185,0.024601876735687256
219186,0.018879607319831848
219187,0.031150154769420624
219188,0.10185109078884125
219189,0.005931752268224955
219190,0.036690350621938705
219191,0.04257497191429138
219192,0.31085076928138733
219193,0.07086827605962753
219194,0.02878953143954277
219195,0.1202232614159584
219196,0.117965929210186
219197,0.011923754587769508
219198,0.011985094286501408
219199,0.12892381846904755
219200,0.03664413094520569
219201,0.15376834571361542
219202,0.015600832179188728
219203,0.06991127878427505
219204,0.13236132264137268
219205,0.032156042754650116
219206,0.06166139245033264
219207,0.11730983853340149
219208,0.011230154894292355
219209,0.01516836415976286
219210,0.024292372167110443
219211,0.051904261112213135
219212,0.026918156072497368
219213,0.3389746844768524
219214,0.016798345372080803
219215,0.12099181115627289
219216,0.21842768788337708
219217,0.03463609516620636
219218,0.010533195920288563
219219,0.08431682735681534
219220,0.026613501831889153
219221,0.020279331132769585
219222,0.03904645889997482
219223,0.016083674505352974
219224,0.16929464042186737
219225,0.04014110937714577
219226,0.014666865579783916
219227,0.09303577989339828
219228,0.021287143230438232
219229,0.005756140686571598
219230,0.00898064486682415
219231,0.027844669297337532
219232,0.01111105177551508
219233,0.18161587417125702
219234,0.016403140500187874
219235,0.32801124453544617
219236,0.008550428785383701
219237,0.08993705362081528
219238,0.034906771034002304
219239,0.032208655029535294
219240,0.05058908835053444
219241,0.014912358485162258
219242,0.01058388315141201
219243,0.006065583322197199
219244,0.034937772899866104
219245,0.01515309140086174
219246,0.05993729457259178
219247,0.02858857251703739
219248,0.009387334808707237
219249,0.01932859607040882
219250,0.37032464146614075
219251,0.3469853401184082
219252,0.038274019956588745
219253,0.03467085212469101
219254,0.3150513172149658
219255,0.003477520076557994
219256,0.011967879720032215
219257,0.030201902613043785
219258,0.10604213178157806
219259,0.008084375411272049
219260,0.06566206365823746
219261,0.3311174213886261
219262,0.08276292681694031
219263,0.01066889613866806
219264,0.010330135934054852
219265,0.17484720051288605
219266,0.10976272076368332
219267,0.01091445330530405
219268,0.005514601245522499
219269,0.009132581762969494
219270,0.02328420616686344
219271,0.01109156385064125
219272,0.05800225958228111
